chave;ano;Sigla;dsc_tribunal;secao;trib;cn1;CnCCrim1;CnCNCrim1;CnExtFisc1;CnExtNFisc1;ExeJudCrimPL1;ExeJudCrimNPL1;ExeJudNCrim1;cp1;CpCCrim1;CpCNCrim1;CpExtFisc1;CpExtNFisc1;ExeJudPCrimPL1;ExeJudPCrimNPL1;ExeJudPNcrim1;susc1;susexfisc1;susexnfisc1;sus1;cntr;CnCrimTR;CnNCrimTR;cptr;CpCrimTR;CpNCrimTR;sustr;cnje;CnCCrimJE;CnCNCrimJE;ExeJudJE;cpje;CpCCrimJE;CpCNCrimJE;ExeJudPJE;suscje;susexje;susje;sus1jetr;CP;SUS;Tram;Dpj;DPeI;DPCO;dpjio;MagPAe1;MagPAeJE;MagPAeTR;MagPAcJE1;MagPAcTR1;MagPAcTRJE;MagAJ1;MagAJJE;MagAJTR;Mag;TPEfet;TPCed;TPReq;TPSV;Serv;tpefetae1;tpefetaeje;tpefetacje1;tpefettr;TpEfet1jetr;tpiae1;tpiaeje;tpiacje1;tpitr;tpi1jetr;tpsvae1;tpsvaeje;tpsvacje1;tpsvtr;tpsv1jetr;tasae1;tasaeje;tasacje1;tastr;Tpaf1jetr;tbaix1;TBaixCCrim1;TBaixCNCrim1;TBaixExtFisc1;TBaixExtNFisc1;TBaixJudCrimNPL1;TBaixJudCrimPL1;TBaixJudNCrim1;tbaixtr;TBaixCrimTR;TBaixNCrimTR;tbaixje;TBaixCCrimJE;TBaixCNCrimJE;TbaixJudJE;Tbaix;cp.sus;cp.sus.fisc;tbaix.sus.fisc;cp.sus.fisc.penal;tbaix.sus.fisc.penal;mag1je;pib;h1;g1;g7;f2;f3;cm1je;k1je;ipm1je;ipsjud1je;iad1je;tc1je
TRF1_AP_2019;2019;TRF1;TRF 1ª Região;AP;0;5078;1014;2522;1118;42;0;3;379;20470;1543;3747;12866;1051;0;0;1263;235;8815;1297;10347;0;0;0;0;0;0;0;15876;24;7669;8183;9836;29;8140;1667;1495;201;1696;12043;30306;12043;43362;70952856;7102153;0;63850703;3;3;0;1;0;0;0;0;0;7;133;3;5;0;135;66;29;38;0;133;4;0;1;0;5;0;0;0;0;0;14;45;1144;0;3;4603;1170;1453;1232;184;106;0;458;0;0;0;8453;34;8395;24;13056;18263;14212;11824;14212;11718;7;17496661074;845731;0,00406;83,89530;0,82769;15,96252;1769,85714;6194,57143;1865,14286;96,71111;0,62308;0,69891
TRF1_PA_2019;2019;TRF1;TRF 1ª Região;PA;0;23572;3795;10686;8196;439;2;15;439;142602;8172;16570;109078;5950;2;3;2827;3497;81910;5661;91068;10035;7;10028;15264;0;15264;8363;131066;157;57573;73336;73037;286;47391;25360;9034;872;9906;109337;230903;109337;362253;202446398;27652735;579790;174213873;7;8;6;17;0;0;0;0;0;38;388;2;29;0;415;117;53;200;18;388;3;5;21;0;29;0;0;0;0;0;187;0;391;140;2;25281;7046;11208;4780;670;230;0;1347;18118;11;18107;87951;358;87248;345;131350;121566;94398;126570;94393;126340;32;178376983525;8594626;0,00113;23,55500;0,44214;4,82860;2526,43750;10277,21875;3538,50000;272,84819;0,73224;0,65569
TRF1_RO_2019;2019;TRF1;TRF 1ª Região;RO;0;10243;1918;4186;3458;260;180;15;226;51979;3537;9121;36130;1986;203;9;993;1203;16856;1446;19505;4605;3;4602;6719;0;6719;4039;37908;42;14095;23771;22906;108;11528;11270;3478;590;4068;27612;81604;27612;130085;99822024;9980569;2099073;87742382;4;2;3;10;0;0;0;0;0;19;168;3;27;1;193;42;26;90;10;168;7;7;13;0;27;0;0;1;0;1;384;0;853;28;3;13978;3628;4136;3979;339;424;1038;434;8837;5;8832;25666;246;25347;73;48481;53992;34718;44502;34506;43040;16;47091335801;1247681;0,00212;80,00605;1,52283;15,46870;1497,43750;7158,06250;2477,75000;205,40933;0,82333;0,65385
TRF1_RR_2019;2019;TRF1;TRF 1ª Região;RR;0;3190;739;1494;476;225;0;10;246;14627;1128;1738;10080;1253;0;0;428;449;7711;804;8964;0;0;0;0;0;0;0;7222;12;3378;3832;6259;19;2515;3725;745;3;748;9712;20886;9712;31728;39459577;6119930;0;33339647;3;2;0;0;0;0;0;0;0;5;65;2;12;0;75;54;11;0;0;65;9;3;0;0;12;0;0;0;0;0;667;75;0;0;2;5038;1576;1664;1157;201;103;0;337;0;0;0;5804;276;5527;1;10842;11174;8805;9685;8805;9582;5;14292227134;605761;0,00276;65,14050;0,82541;12,38112;1264,80000;6345,60000;2168,40000;144,56000;1,04130;0,65828
TRF1_TO_2019;2019;TRF1;TRF 1ª Região;TO;0;8757;1149;3748;3355;228;0;64;213;34297;1639;3612;26341;1995;0;0;710;1394;16093;1374;18861;3640;1;3639;3452;2;3450;431;28054;26;8949;19079;14935;45;9336;5554;2203;354;2557;21849;52684;21849;90914;79363372;6630217;0;72733155;3;2;3;5;0;0;0;0;0;13;142;10;20;1;153;52;27;55;8;142;4;5;11;0;20;0;0;1;0;1;446;263;3049;0;10;9298;2087;3986;1848;369;353;1;654;4788;2;4786;24144;35;23694;415;38230;30835;20587;36382;20587;36028;10;39355941219;1572866;0,00202;50,45781;0,82652;9,72747;1745,50000;8267,40000;3344,20000;218,57516;0,90848;0,59550
TRF1_BA_2019;2019;TRF1;TRF 1ª Região;BA;0;53859;5165;26321;18173;2188;69;83;1860;247861;6200;39363;178669;14441;0;2;9186;4345;118187;11163;133695;20755;3;20752;21218;2;21216;7562;286996;89;125068;161839;187838;108;137395;50335;20285;2485;22770;164027;456917;164027;734560;432573995;51680395;3595649;377297951;20;12;12;39;0;0;3;0;2;78;728;11;63;4;784;269;83;348;28;728;13;6;43;1;63;1;1;2;0;4;131;0;3453;430;11;58716;8843;27073;17292;1228;307;0;3973;28310;1;28309;190617;191;189587;839;277643;292890;232408;260351;232406;260044;68;293240503587;14635096;0,00148;29,55730;0,53297;5,35699;2603,00000;10074,00000;3666,66176;318,02679;0,73149;0,63603
TRF1_MA_2019;2019;TRF1;TRF 1ª Região;MA;0;17410;2844;9558;3787;513;0;10;698;89476;5370;18701;55329;5950;0;1;4125;2102;34646;4853;41601;30318;0;30318;63758;0;63758;52218;153106;28;88412;64666;92406;112;70482;21812;4833;372;5205;99024;245640;99024;384393;178650492;17656032;2400403;158594057;7;8;6;14;0;0;1;0;0;34;311;3;49;1;358;123;44;127;17;311;16;15;15;3;49;0;0;1;0;1;1;40;1149;18;3;21102;4262;10177;4568;704;163;0;1228;14531;1;14530;103120;101;102746;273;138753;146616;125933;134185;125932;134022;28;97339938012;6952984;0,00184;25,69407;0,48900;5,14887;3755,07143;10932,28571;4436,50000;346,98883;0,72851;0,59418
TRF1_PI_2019;2019;TRF1;TRF 1ª Região;PI;0;12144;1618;6809;3384;258;0;5;70;62879;2227;12849;43602;2868;0;0;1333;1348;21086;2240;24674;6408;2;6406;24308;1;24307;1542;148514;38;64429;84047;92844;45;56780;36019;11388;2190;13578;39794;180031;39794;282944;142991811;12793669;3259497;126938645;5;6;0;10;0;0;0;0;0;21;243;2;21;1;263;86;39;98;20;243;3;4;14;0;21;0;0;1;0;1;389;0;452;2;2;13132;3111;5921;2875;303;162;0;760;9289;4;9285;80492;148;79932;412;102913;140237;117721;100038;117721;99876;21;52780784676;3273227;0,00271;43,68527;0,64157;8,03488;3644,57143;11873,66667;4458,28571;355,98479;0,58275;0,62452
TRF1_TRU_2019;2019;TRF1;TRF 1ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2140066398481;77344659;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF1_2º Grau_2019;2019;TRF1;TRF 1ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;514071;0;763824;558497502;96945371;1712172;459839959;0;0;0;0;0;0;0;0;0;26;0;0;0;0;662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249753;514071;514071;249753;514071;249753;0;2140066398481;77344659;0,00026;7,22089;0,03362;0,85591;;;;0,00000;;
TRF1_total_2019;2019;TRF1;TRF 1ª Região;total;1;345253;40383;172494;101722;12586;462;493;17113;1778028;55295;276726;1266264;103422;209;29;76083;39714;864184;91145;995043;140312;34;140278;264013;13;264000;129005;1519009;977;633234;884798;980724;1408;638687;340629;144374;13405;157779;1281827;3536836;1281827;5536307;3586132327;518126421;23450965;3016465898;161;98;69;218;0;0;13;1;2;556;5082;71;481;23;7912;2251;693;1907;231;5082;158;89;223;11;481;5;7;11;0;23;4498;630;18944;1668;71;465817;71120;225332;115245;15735;4622;1045;32718;197194;63;197131;1086707;2556;1079546;4605;1999471;2255009;1852929;1884226;1852691;1878559;463;2140066398481;77344659;0,00168;46,36561;0,71886;10,22954;2076,00700;9309,62806;3352,46943;196,22396;0,83278;0,63989
TRF2_RJ_2019;2019;TRF2;TRF 2ª Região;RJ;0;110199;9908;54453;20729;6119;52;541;18397;524917;16909;74459;360452;33232;53;2136;37676;10894;295173;19665;325732;36623;19;36604;41549;6;41543;18315;187965;79;134043;53843;132674;258;107767;24649;15578;939;16517;360564;699140;360564;1033739;1144853759;220808693;3056842;920988224;72;38;26;95;0;0;16;3;1;210;2080;108;115;13;2100;1284;253;448;95;2080;45;17;46;7;115;10;2;1;0;13;26624;3044;8309;1446;108;115626;9558;41183;41717;5663;619;11;16875;43518;13;43505;175455;278;118801;56376;334599;338576;273297;292882;271108;292252;186;779927917087;17264943;0,00147;66,31089;1,21826;12,16338;1212,93989;5106,63029;1566,86721;138,61000;0,97624;0,69317
TRF2_ES_2019;2019;TRF2;TRF 2ª Região;ES;0;24304;2059;10091;7593;895;28;181;3457;117535;3320;14396;88035;4732;18;540;6494;2245;60107;2950;65302;9775;2;9773;11032;2;11030;3644;44034;27;31737;12270;38339;82;30835;7422;7825;652;8477;77423;166906;77423;243095;179140646;30210216;690047;148240383;13;4;6;17;0;0;1;0;1;37;373;18;27;1;383;144;32;173;24;373;7;2;16;2;27;0;1;0;0;1;2375;349;3219;456;18;24666;2180;7815;6798;2131;207;23;5512;11075;3;11072;40448;37;26546;13865;76189;89483;61555;69391;60997;69161;33;137345595439;4018650;0,00130;44,57732;0,92937;9,53056;1609,31679;6786,75810;1999,71477;170,01044;0,95282;0,70535
TRF2_TRU_2019;2019;TRF2;TRF 2ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;917273512526;21283593;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF2_2º Grau_2019;2019;TRF2;TRF 2ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77542;0;125390;321869539;95081364;850000;225938176;0;0;0;0;0;0;0;0;0;27;0;0;0;0;716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47848;77542;77542;47848;77542;47848;0;917273512526;21283593;0,00035;15,12289;0,12686;3,36409;;;;0,00000;;
TRF2_total_2019;2019;TRF2;TRF 2ª Região;total;1;134503;11967;64544;28322;7014;80;722;21854;642452;20229;88855;448487;37964;71;2676;44170;13139;355280;22615;391034;46398;21;46377;52581;8;52573;21959;231999;106;165780;66113;171013;340;138602;32071;23403;1591;24994;437987;943588;437987;1402224;1976722542;346100272;4596889;1621426059;85;42;32;112;0;0;17;3;3;275;2453;126;142;14;4468;1428;285;621;119;2453;52;19;62;9;142;10;3;1;0;14;28999;3393;11528;1902;126;140292;11738;48998;48515;7794;826;34;22387;54593;16;54577;215903;315;145347;70241;458636;505601;412394;410121;409647;409261;218;917273512526;21283593;0,00215;92,87542;1,29208;20,99270;1272,05422;5357,19897;1631,42066;79,72135;0,97188;0,69547
TRF3_MS_2019;2019;TRF3;TRF 3ª Região;MS;0;18112;2352;5854;5426;2201;129;162;1988;116752;11945;28215;60236;8031;217;994;7114;1399;34463;832;36694;4314;1;4313;9172;3;9169;2343;15830;2;15828;0;34291;1;27587;6703;1612;26;1638;40675;160215;40675;211645;128253653;17532816;0;110720837;13;4;6;1;0;0;1;0;0;22;211;9;25;0;227;110;27;55;19;211;15;2;6;2;25;0;0;0;0;0;2968;113;16;220;9;16539;1887;8473;3443;1224;83;69;1360;12553;0;12553;22338;2;20765;1571;51430;119540;93767;47987;92556;47835;16;106943246416;2778986;0,00120;46,15124;0,80437;8,16845;1919,76661;11515,08306;2357,16030;171,26432;1,14540;0,79530
TRF3_SP_2019;2019;TRF3;TRF 3ª Região;SP;0;255355;6567;117905;85851;6641;289;2364;35738;2301000;24849;344927;1743394;65402;570;6260;115598;66521;1245809;30062;1342392;86179;37;86142;195005;11;194994;107908;259466;53;259413;0;381936;204;320182;61550;36488;2008;38496;1488796;2877941;1488796;3890268;1846761627;247682458;0;1599079169;215;78;45;26;0;0;15;3;3;343;3243;140;122;4;3229;2253;588;269;133;3243;82;21;14;5;122;4;0;0;0;4;33427;11805;3362;2631;140;293835;7564;163966;78136;10999;1799;298;31073;154750;57;154693;563742;108;456511;107123;1012327;1389145;891560;934191;884730;932094;301;2348338000289;45919049;0,00079;40,21777;0,74758;7,03194;1583,76093;11769,46489;2850,77964;265,58594;1,66578;0,75778
TRF3_TRU_2019;2019;TRF3;TRF 3ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2455281246705;48698035;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF3_2º Grau_2019;2019;TRF3;TRF 3ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;344292;0;493741;746882163;139429198;6586314;600866651;0;0;0;0;0;0;0;0;0;42;0;0;0;0;1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149449;344292;344292;149449;344292;149449;0;2455281246705;48698035;0,00030;15,33701;0,08625;2,18079;;;;0,00000;;
TRF3_total_2019;2019;TRF3;TRF 3ª Região;total;1;273467;8919;123759;91277;8842;418;2526;37726;2417752;36794;373142;1803630;73433;787;7254;122712;67920;1280272;30894;1379086;90493;38;90455;204177;14;204163;110251;275296;55;275241;0;416227;205;347769;68253;38100;2034;40134;1529471;3382454;1529471;4595660;2721897443;404644472;6586314;2305966313;228;82;51;27;0;0;16;3;3;408;3454;149;147;4;6044;2363;615;324;152;3454;97;23;20;7;147;4;0;0;0;4;36395;11918;3378;2851;149;310374;9451;172439;81579;12223;1882;367;32433;167303;57;167246;586080;110;477276;108694;1213206;1852983;1329625;1131627;1321584;1129378;317;2455281246705;48698035;0,00111;55,89337;0,83782;12,41118;1601,22557;11756,24283;2825,12269;148,32131;1,63359;0,75969
TRF4_RS_2019;2019;TRF4;TRF 4ª Região;RS;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;521304131;86114903;2852478;432336749;25;12;15;113;0;0;17;1;1;146;1530;72;3;0;1461;161;77;1225;67;1530;1;0;2;0;3;0;0;0;0;0;2535;1292;21403;1128;72;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;132;482464177468;11377239;0,00108;45,81992;1,28033;12,84143;0,00000;0,00000;0,00000;0,00000;;
TRF4_PR_2019;2019;TRF4;TRF 4ª Região;PR;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;571043022;74573082;626667;495843273;21;0;12;105;0;0;12;0;1;125;1305;60;3;0;1248;150;0;1094;61;1305;2;0;1;0;3;0;0;0;0;0;2200;0;19236;502;60;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;114;466377036425;11423818;0,00122;49,98706;1,09106;10,92454;0,00000;0,00000;0,00000;0,00000;;
TRF4_SC_2019;2019;TRF4;TRF 4ª Região;SC;0;0;;;;;;;;0;;;;;;;;;;;0;0;;;0;;;;0;;;;0;;;;;;0;;0;;0;298832321;43865806;344029;254622487;8;0;9;78;0;0;11;0;2;82;890;52;1;0;839;59;0;776;55;890;0;0;1;0;1;0;0;0;0;0;1149;0;16899;1104;52;0;;;;;;;;0;;;0;;;;0;#VALOR!;#VALOR!;#VALOR!;#VALOR!;#VALOR!;75;323263857407;7164788;0,00092;41,70847;1,15114;11,71005;0,00000;0,00000;0,00000;0,00000;;
TRF4_TRU_2019;2019;TRF4;TRF 4ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1272105071300;29965845;0,00000;0,00000;0,00000;0,00000;;;;;;
TRF4_2º Grau_2019;2019;TRF4;TRF 4ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166556;0;337606;311197091;99714818;305999;211176275;0;0;0;0;0;0;0;0;0;26;0;0;0;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171050;166556;166556;171050;166556;171050;0;1272105071300;29965845;0,00024;10,38506;0,08677;1,86212;;;;0,00000;;
TRF4_total_2019;2019;TRF4;TRF 4ª Região;total;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1855255;0;2900235;2334823561;304268609;6730475;2002674781;54;12;36;296;0;0;40;1;4;379;3725;185;7;0;5084;370;77;3095;183;3725;3;0;4;0;7;0;0;0;0;0;5884;1292;57538;2734;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1044980;1855255;1855255;1044980;1855255;1044980;321;1272105071300;29965845;0,00184;77,91616;1,26477;16,96598;0,00000;0,00000;0,00000;0,00000;;
TRF5_SE_2019;2019;TRF5;TRF 5ª Região;SE;0;7534;82;4177;1900;975;5;47;348;32862;674;5400;22069;1907;19;200;2593;474;11988;999;13461;6931;0;6931;4152;0;4152;1655;29344;0;25324;4020;18242;0;15168;3074;2124;114;2238;17354;55256;17354;96089;80596909;17848902;1692296;61055712;6;1;3;5;0;0;1;0;0;13;180;7;20;0;193;151;16;4;9;180;16;2;0;2;20;0;0;0;0;0;2195;422;17;75;7;7894;219;3229;2275;852;280;18;1021;9158;0;9158;23781;0;22632;1149;40833;37902;27821;38558;27602;38260;10;44689482883;2298696;0,00180;35,06201;0,57472;8,39606;3166,84576;8076,53970;3090,45041;164,11917;0,85891;0,61735
TRF5_AL_2019;2019;TRF5;TRF 5ª Região;AL;0;11576;172;5815;3359;729;7;79;1415;63280;1079;6998;42504;2018;9;329;10343;596;2699;2236;5531;12402;0;12402;12317;0;12317;8551;78660;0;57473;21187;32126;0;28110;4016;261;12;273;14355;107723;14355;203973;102500798;15124792;1619055;85756950;9;8;3;3;0;0;1;2;0;20;236;12;56;3;283;162;53;4;17;236;29;17;3;7;56;2;1;0;0;3;3467;323;440;99;12;13817;248;4730;5507;781;246;27;2278;17605;0;17605;64828;0;59275;5553;96250;93368;53563;90743;53225;90470;17;58963728730;3337357;0,00174;30,71317;0,60568;8,47976;3919,71701;10099,93879;4563,66057;277,89753;0,87155;0,54815
TRF5_PE_2019;2019;TRF5;TRF 5ª Região;PE;0;31009;352;18140;8025;2315;22;174;1981;152452;1782;26383;102768;7012;65;705;13737;1765;11723;4346;17834;21451;0;21451;13442;0;13442;4201;89990;0;72753;17237;52910;0;44916;7994;1134;19;1153;23188;218804;23188;349571;279616246;52691110;2239889;224685247;25;10;9;17;0;0;7;1;2;51;602;22;11;4;595;474;64;28;36;602;9;0;1;1;11;4;0;0;0;4;7000;300;30;800;22;32468;804;12784;13313;2168;371;63;2965;26369;0;26369;71930;0;67502;4428;130767;195616;104571;117454;103801;117020;43;197853378467;9544948;0,00141;29,29469;0,52987;6,23366;2348,22831;7160,37999;2413,25332;175,45882;0,86280;0,66297
TRF5_RN_2019;2019;TRF5;TRF 5ª Região;RN;0;13670;532;6918;3666;680;69;143;1662;60491;1622;10510;38370;2789;108;375;6717;1752;7407;2283;11442;9746;0;9746;7447;0;7447;4687;62229;0;48856;13373;25977;0;22789;3188;1333;16;1349;17478;93915;17478;173494;134314671;26684418;1319439;106310814;12;6;3;6;0;0;2;1;0;25;276;12;57;1;322;148;50;63;15;276;37;7;10;3;57;0;0;1;0;1;2334;781;921;217;12;14085;646;6407;2500;1291;554;248;2439;11984;0;11984;53510;0;47018;6492;79579;76437;45474;77079;44991;76277;22;71336780171;3404453;0,00188;39,45264;0,72307;9,45820;2791,67465;7091,17213;3111,24527;209,92236;0,89059;0,56125
TRF5_CE_2019;2019;TRF5;TRF 5ª Região;CE;0;26183;746;12151;8354;2125;28;150;2629;140001;2784;19590;100945;5975;146;734;9827;1400;24679;3526;29605;29170;0;29170;19042;0;19042;8960;121730;0;102632;19098;58464;0;50402;8062;2309;26;2335;40900;217507;40900;386550;277968267;51482401;7942115;218543751;25;16;9;8;0;0;2;2;1;53;734;34;142;10;852;212;400;87;35;734;90;36;13;3;142;6;3;1;0;10;10232;1086;489;593;34;24244;833;10880;5698;2558;632;284;3359;36639;0;36639;108160;0;101453;6707;169043;176607;100341;163345;99461;162429;44;163575327186;9132078;0,00170;30,43867;0,57632;9,32975;2843,45719;7466,28655;2987,78733;155,40376;0,89515;0,59983
TRF5_PB_2019;2019;TRF5;TRF 5ª Região;PB;0;26415;310;16010;6842;2221;12;131;889;98267;1526;20981;62708;5479;8;271;7294;3654;8636;2423;14713;18462;0;18462;26198;0;26198;9023;71566;0;56519;15047;37290;0;33158;4132;1654;158;1812;25548;161755;25548;253536;151531528;25556587;2039894;123935047;14;7;3;4;0;0;1;0;0;26;270;11;39;2;300;33;70;153;14;270;3;3;30;3;39;0;0;2;0;2;199;1325;2303;316;11;13224;701;6557;2812;1424;358;33;1339;16449;0;16449;62108;0;56131;5977;91781;136207;82135;88969;81856;88578;23;67986073546;4018127;0,00223;37,71198;0,65764;7,46617;3495,17479;8999,70595;3214,79949;251,10667;0,76884;0,64279
TRF5_TRU_2019;2019;TRF5;TRF 5ª Região;TRU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72536000;0;0;72536000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604404770983;31735659;0,00012;2,28563;0,00000;0,00000;;;;;;
TRF5_2º Grau_2019;2019;TRF5;TRF 5ª Região;2º Grau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71279;0;110890;201307974;47728574;1041290;152538109;0;0;0;0;0;0;0;0;0;15;0;0;0;0;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39611;71279;71279;39611;71279;39611;0;604404770983;31735659;0,00033;6,34327;0,04727;1,23205;;;;0,00000;;
TRF5_total_2019;2019;TRF5;TRF 5ª Região;total;1;116387;2194;63211;32146;9045;143;724;8924;547353;9467;89862;369364;25180;355;2614;50511;9641;67132;15813;92586;98162;0;98162;82598;0;82598;37077;453519;0;363557;89962;225009;0;194543;30466;8815;345;9160;138823;921309;138823;1564182;1516728853;237116784;17893978;1257140282;91;48;30;43;0;0;15;7;3;202;2298;99;325;20;3997;1180;653;339;126;2298;184;65;57;19;325;12;4;4;0;20;25427;4237;4200;2100;99;105732;3451;44587;32105;9074;2441;673;13401;118204;0;118204;384317;0;354011;30306;642873;782486;480254;610768;477285;607654;160;604404770983;31735659;0,00251;47,79257;0,63651;12,59467;2934,48665;7879,40996;3058,66867;122,60420;0,85988;0,61182
TRF_total_2019;2019;TRF;TRF;total;1;1115992;75627;572685;319849;46619;1728;9046;90438;6432991;143770;1014808;4575699;288659;3218;26269;380568;171013;2999275;0;3170288;536638;236;536402;725939;89;725850;384446;3003422;1793;1806788;1194841;2306772;2979;1795692;508101;397620;18361;415981;3970715;10639442;3970715;15998608;12136304726;1811215019;59258621;10203673332;619;282;218;696;0;0;101;15;15;1820;17012;630;1102;61;27505;7592;2323;6286;811;17012;494;196;366;46;1102;31;14;16;0;61;101203;21471;95588;11255;630;1287948;110468;622458;364458;54266;13031;2619;120648;674645;272;674373;2738862;3837;2466636;268389;5359166;6668727;5092303;4994708;5062816;4979058;1481;7389130999995;209027791;0,00164;58,06072;0,87070;13,15854;1906,38825;8620,23835;2718,98042;146,40284;0,97752;0,68458
TRF1_DF_2020;2020;TRF1;TRF 1ª Região;DF;0;36564;413;25485;5296;727;2;31;4610;268405;1983;73458;137073;14061;0;97;41733;6783;96291;19617;122691;8540;3;8537;25415;5;25410;13065;28745;9;28632;104;64015;12;63909;94;11290;6;11296;147052;357835;147052;466320;356819603;89798098;2524374;264497131;31;10;9;9;0;0;1;1;0;57;432;20;60;2;474;320;66;24;22;432;47;7;4;2;60;1;1;0;0;2;5345;1359;181;294;20;43168;517;31224;5645;1316;153;15;4298;12572;1;12571;52745;17;52691;37;108485;210783;170001;102840;169904;102672;48;265847334003;3055149;0,00134;116,79286;1,87503;15,51479;1253,55166;8865,91499;1985,26965;202,34810;1,46860;0,77608
